,author,comment,voteCount,replyCount,channel,country
1548,@normanmhaddix777,What....,0,0,NBC News,USA
1549,@malikkarmi2224,Free Palestine ,9,7,NBC News,USA
1550,@danielomingomingsr9203,free israel,14,1,NBC News,USA
1551,@ntme9,Gazans should call for hummus surrender,19,13,NBC News,USA
1552,@honeyrose7663,Why is he blaming israel? Put the blame where it belongs on the Fakistinians.,18,4,NBC News,USA
1553,@akincrow3910,Free Trump,8,4,NBC News,USA
1554,@michaelsiengo1,All of the killing of a religion it’s just sad,3,0,NBC News,USA
1555,@talksmoke1190,If muslims cared for the palestinians they would call for their evacuatipn to muslim countries,20,8,NBC News,USA
1556,@samitojalbuena3283,WHO has no credibility.,16,1,NBC News,USA
1557,@dani-ks9cg,"Egypt is encouraging a humanitarian chaos in Gaza and locking the Gazans in the war zones,
they have even built huge concrete barricades to prevent Gazans from crossing the border against international law.

BOYCOTT EGYPT until they open the Rafah border and stop this madness !!!",0,0,NBC News,USA
1558,@user-cu9pi4sf4c,"From the river to the sea, Israel and Gazans will be free of Hamas.",22,3,NBC News,USA
1559,@mohamedsazali3668,DISBAND WHO AND UN FOR THEIR FAILURES,17,1,NBC News,USA
1560,@mohamedsazali3668,Removed VETO POWER IN UN AS  AND  MISUSED THE VETO POWER,0,0,NBC News,USA
1561,@jgustafson14,Free Palestine ,4,2,NBC News,USA
1562,@Blackman19498,"Yeah but don’t say nothing about this on a College campus,you will be accused of being anti-Jewish, because you acknowledged suffering done by a jewish government and a complicit media and world..",1,0,NBC News,USA
1563,@xyz-uw3ps,​ @stephandevere2812  Muslims love conquest as commanded in the Quran.,1,0,NBC News,USA
1564,@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",2,0,NBC News,USA
1565,@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",0,0,NBC News,USA
1566,@nancymarie7749,Absolutely,0,0,NBC News,USA
1567,@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",1,0,NBC News,USA
1568,@fernandoquintana3675,Free from Hamas and Israel,1,0,NBC News,USA
1569,@JamesWilliams-gp6ek,Neither do you. Less so in fact.,1,0,NBC News,USA
1570,@Blackman19498," @sbeast64   Jews didn’t do so good with Ethiopian Jews, christians didn’t do so hot with black christians in Africa or Latin America or America, or any other place In the word, so what’s your point ‍♂️",1,0,NBC News,USA
1571,@GoalWalker," @stephandevere2812  Why? Palestinians, Christians, and Jews have shared the region. Why kick out one over the other? Isn't that just as bad as removing Jews from countries?

To yours, no. Egypt has had problems with Hamas and other insurgencies in their own region. If they were to attack Israel from the Sinai Peninsula, then that would give Israel an excuse to attack Egypt. Egypt's President El Sisi has been very clear and firm on this. The infrastructure of the Sinai Peninsula is already strained with the approx. 600,000 people and their own infrastructure strained.

Also, Jordan is already having one of the largest number of refugees per capita worldwide. Adding more than two million more would severely cripple their own strained infrastructure.

The better question is: Why doesn't Israel allow Palestinians into their territory to become citizens and vote? Why not allow them to be indoctrinated into their society? Why pass off the Palestinians to other countries than to embrace them as apart of the two-state solution?",0,0,NBC News,USA
1572,@sbeast64,"Many Muslim countries have absolutely failed the Palestinian people. Then again, they ddin't do much better for the Rohingya or Uyghur muslims either.",4,0,NBC News,USA
1573,@fernandoquintana3675,Palestinians will stay in their land,2,0,NBC News,USA
1574,@talksmoke1190,Someone here thinks they are the voice and arbiter of humanity.,0,0,NBC News,USA
1575,@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",6,0,NBC News,USA
1576,@Blackman19498,Dr king once said injustice anywhere is injustice everywhere! But you would have to be a human being to understand that statement ,3,0,NBC News,USA
1577,@jgustafson14,Israel controls the borders. Clearly you don’t know much about the topic to be having an opinion on it,0,0,NBC News,USA
1578,@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA
1579,@firehazard4065, @Fans-senator-josh-hawley  he lost it,0,0,NBC News,USA
1580,@Fans-senator-josh-hawley,Biden LOL,0,0,NBC News,USA
1581,@firehazard4065,No,0,0,NBC News,USA
1582,@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA
1583,@mrmelmba,"In 1948, a well-funded gang pursuing power—that did not lack shelter—drove inhabitants out of their homes and seized their property, having come from fine homes themselves that local residents could only dream of owning. With machine guns mounted on the back of jeeps they strafed the countryside. Those that did not flee were subjected to terror and degradation.

Citizens of nations that abetted this senseless, evil act will, in turn, be victimized and die homeless.

That is already happening.
   

¹      No pity. No remorse. Devoid of conscience. Genocidal. Racist. An action for a doubtful cause served to conceal their true motive, their atrocities shielded from criticism by a campaign bereft of merit. An invocation by occupiers caught up in this conflagration is never to God, it is always to the Cremation Cult that pardons their presence on land that does not belong to them, having long ago discarded the pretense that their brazen theft of real estate was the outcome of a divinely ordained pledge.
   
²     The plan contrived by the British, approved by the UN, requiring Palestinians to relocate from their homes where their livelihoods had been established over countless generations was tantamount to a slow death sentence. Their means of earning a living was terminated and even if they had funds to make relocation possible, which most did not, they would have encountered resentment, overt hostility and violence in an effort to drive them back and would not have been able to recover from their ruin.

³      Go ye after him through the city, and smite: let not your eye spare, neither have ye pity: slay utterly old and young, both maids, and little children, and women. —Ezekiel ch. 9, v. 5-6.  
   
²³     Now go and smite...spare them not; but slay both man and woman, infant and suckling.  — I Samuel ch. 15, v. 3.

¹³     Rejoice not thous, whole Palestina, because the rod of him that smote thee is broken: for out of the serpent’s root shall come forth a cockatrice, and his fruit shall be a fiery flying serpent.  
—Isaiah, ch. 14, v. 29.

³³     And thou shall consume all the people...thine eye shall have no pity upon them.  —Deuteronomy, ch. 7, v. 16.",0,0,NBC News,USA
1584,@dani-ks9cg,Egypt is responsible for not letting Gazans cross the border @happytimeharry363 ,0,0,NBC News,USA
1585,@happytimeharry363,"@honeyrose7663,...because Israel has all the power, backed by the US.",4,0,NBC News,USA
1586,@123mikey1000,"​@fmsstudio6316 well at least israel provides technology medicine around the world.
What hamas provided?
Oh wait nothing just poverty pain and destruction.
That's what",2,0,NBC News,USA
1587,@fmsstudio6316, @stephandevere2812  keep trying buddy,0,0,NBC News,USA
1588,@fmsstudio6316," @stephandevere2812  The point is exactly on topic your saying essentially hey this country is muslim just take them. Their not furniture 2.3 million people dont just move into another country in a week or two cause israel decides its time to go wild. It would destablize the country withput adequate housing resources.  

Plus many palestinians went to lebanon after being made refugees by isr. Isr invaded lebanon to remove plo. The plo left isr. Killed 50000 civilians during the bombings abd greenlit the shatila sabra massacres 3k were killed after plo had already left. So you see even those who left arent safe.",0,0,NBC News,USA
1589,@stephandevere2812,What's your point? You are going off topic.,0,0,NBC News,USA
1590,@fmsstudio6316, @stephandevere2812  If Israel is so strong than stop asking for welfare billions of aid from usa.,0,0,NBC News,USA
1591,@fmsstudio6316," @stephandevere2812  Not all Palestinians are Muslims most yes but around 5 pc are Christians.  Rafah border crossing wqs bombed by Israel, BB said in 2019 we need to keep hamas strong to divide them they knew about the attack 1 year in advance and did nothing",0,0,NBC News,USA
1592,@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",2,0,NBC News,USA
1593,@fmsstudio6316, @adamchan881  100 idf dead 600 wounded in ground invasion hamas leadership is intact 200 idf are suffering from severe eye injuries and 500 deqd since oct 7 if this goes for mths idf will lose tens of thousands way more maimed and injured thats if they dont have to fight a wqr in th3 north at which point the state is in serious existential peril,0,0,NBC News,USA
1594,@adamchan881,Agree with you. If they love their people they should call it quite. Why fight a war you can’t win not now and not in a million years. They got nothing to gain and ten of thousand lives lost.,1,0,NBC News,USA
1595,@fmsstudio6316,Hummus is best on pita bread.,4,0,NBC News,USA
1596,@fmsstudio6316, @adamchan881  yes carnage is funded by america sadly,0,0,NBC News,USA
1597,@adamchan881, @fmsstudio6316  you know nothing is free when it comes from the USA. Lol,0,0,NBC News,USA
1598,@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA
1599,@jgustafson14,Israel is free and flooded with money and weapons from America,0,0,NBC News,USA
1600,@trioken8009,​ @Quaquadaqu before 1948?,0,0,NBC News,USA
1601,@fmsstudio6316, @Quaquadaqu  whats ur point. There wasnt a kenya before their wqs their wasnt a haiti before there was,1,0,NBC News,USA
1602,@Quaquadaqu,There never was a Palestine,1,0,NBC News,USA
1603,@fmsstudio6316, @dani-ks9cg  mexico is panama ecuador is venezuela.,0,0,NBC News,USA
1604,@dani-ks9cg,Jordan is Palestine,1,0,NBC News,USA
1605,@fmsstudio6316,100 idf have died 600 wounded and hamas leadership is fully intact. As a commander said we are waiting for you come and fight and they are seeing it will be painful tragic for israel. 200 are reporting severe eye injuries from shrapnel idf is getting smashed but this is what they wanted. They are not soldiers they are street cops and its going badly,1,0,NBC News,USA
1606,@turbojaxx1641,"Palestine is free! Congrats you did it! You freed them by preemptively ensuring that there is not, and has never been a country named palestine!",3,0,NBC News,USA
1607,@Truthteller93,"This conflict in Gaza has similarities with stories in many religious epics. There is a poor and tormented population of Gaza. There is a most powerful ruler (Biden) who is killing children of these poor people through his vassal (Netanyahu). This type of scenario is described in Old Testament, New Testament, Quran (Pharaoh-Moses story) and so many others. On top of that this massacre is being done in the land of prophets, where Jesus Christ was crucified under conspiracy by Romans (the world power of the time). The parallels should bother every one.",1,0,NBC News,USA
1608,@dontbanmebrodontbanme5403,"I voted for Joe Biden, because the alternative was Trump. I CANNOT, in good conscious, stand by and watch as thousands of Palestinians are gunned down and bombed and their homes destroyed, and we're gaslit and told that Israel is trying to be careful. No, Israel is committing genocide with my tax dollars. Sorry Biden, I can't STAND Trump and things would probably be just as bad if he was president, but I KNOW what I'm getting with you and I don't like it.",0,0,NBC News,USA
1609,@twmda5068,".+ + + + + 
 Enhance Your Satisfaction 
…. Understand Your Existence
 …. sear ch EXISTNC",0,0,NBC News,USA
1610,@cavanzki,Thank you Hamas yeheey ,0,0,NBC News,USA
1611,@Dayjob351,Hamas doesnt care about life so They get what equals their actions.,0,0,NBC News,USA
1612,@nader89,The world never forgive Hamas for causing this!,0,0,NBC News,USA
1613,@cutereptile,Israel not exist only satan choosen child,0,0,NBC News,USA
1614,@fidelcerda4594,They asked for this and they got it.,0,0,NBC News,USA
1615,@channelI748,"Blitzkrieg

Kapo",0,0,NBC News,USA
1616,@yokoNa678,So much for celebrating too early ,0,0,NBC News,USA
1617,@theemporium5899,"You cry for Oct 7th
We have been crying for 70 years
Oppression must have active resistance. You cannot oppress any nation and expect them to be eliminated like animals. Know the truth of Palestine. Know the truth of the reality of your heart because if you believe that murdering every child and baby, woman and man will bring peace in your heart then you do not fear the wrath of God ",1,0,NBC News,USA
1618,@Bella-mp5pu,"Yeah okay lol

They mean to say ""Israel sending ground forces into Northern Gaza"" where nobody is alive. Israel forces cannot fight on the ground in live, active combat. They have little to zero experience in wars. They are afraid to die and they've been trained poorly. They might have all the bells and whistles but, they lack leadership within Israeli military. That would be equivalent to sending Captain Kangaroo  to train Israeli soldiers how to fight. ",0,0,NBC News,USA
1619,@reyinfante5553,It is sadder that these palestinians voted for these terrorists as leaders.   These Hamas terrorists started the attack and they should bear the consequences.,0,0,NBC News,USA
1620,@user-hi8st2oz9r,REPENT N BELIEVE N JESUS CHRIST HOLY NAME N BE SAVED THY N THY HOUSEHOLD ACTS 16:31,0,0,NBC News,USA
1621,@teddybearpie3212,"Israel needs true information and not propaganda thats destroying America views and feelings. Truth doesnt mean ur feelings doesn't matter it means people with better self control are needed and those doing it should be punished for there emotional, self serving feelings
. An eye for an eye causes chaos... We are a country of entitled emotional leadership not informative action takers....i will pray they are dismissed and reflect there foolish ways. But Israel is better off seeking GOD!!   Then the help of a sin filled nation. Im sure they expressed!!  But why why are we there and millions are homeless here....god will use there greed and hold them accountable for there evil ways and self serving intent. So many need HERE need that love they waste on foreigners and the happiness of the greed. What about the people!!!!",0,0,NBC News,USA
1622,@user-hp6ux5rw4x,Israel innocent people and children america its watching  and supports israel..and israel supports presidents in the elections,1,0,NBC News,USA
1623,@user-hp6ux5rw4x,Israel dose not live with what itdescribesas human animals,0,0,NBC News,USA
1624,@BriannaD-rw4ry,I filmed my comments being deleted to prove how this channel censors comments condemning Israel,1,0,NBC News,USA
1625,@BriannaD-rw4ry,You don’t fight terrorism with greater terrorism,0,0,NBC News,USA
1626,@pacificbaitchunk4126,"Blinken saying we are working hard hour by hour. What a joke.
Biden only shows up 3 hours a day.",0,0,NBC News,USA
1627,@seugatalatasitoloa621,"BOTH PRESIDENT ON BOTH SIDE HAVEING A GOOD TIME, WHILE ALL PEOPLE FROM BOTH SIDE ARE SUFFERING.",0,0,NBC News,USA
1628,@bubbaray9100,Is there even a counter attack happening at this time? Or are they just washing the streets with blood?,0,0,NBC News,USA
1629,@ayeshaali864,"The genocide forces and psychopath killers, genocide, atrocities and war crimes against humanity. Immoral and evil from every angle. Sadly Biden, Blinkin and Congress are as immoral and evil as their allies.",0,0,NBC News,USA
1630,@mr.pizzamarlon,"ANY DAY NOW, the entire earth will hear the true God Jehovah speak from heaven just like at Christ's baptism when He said, “This is my Son, the beloved, whom I have approved.”—Mt 3.17. All will know His Name and those calling upon it with sincerity, will be saved and snatched from the fire when this world ends. Not the planet, wicked society just like in Noah's days and the immoral city of Sodom and Gomorrah.

1 Th 5.3 will soon be fulfilled when they are saying, “Peace and security!” Remember this one WORD that will save your life and those around you, “JEHOVAH”! When Armageddon arrives and you realize you've made a grave error by not listening to God's Kingdom message, it is not too late. Call upon His NAME and He will save you from the destruction of this world. (Ps 70.1) 

KEEP ON THE WATCH because we are at the end of this system of things closing its door to destruction. We are seeing the checkered flag and are a foot from crossing the finish line to live in a world with real peace and no evil men or women anywhere. They will all be [gone] and done away with. Only the righteous who listen and obey God's Kingdom message will survive Armageddon and live forever on earth. (Ps 37.9,10,29)",0,0,NBC News,USA
1631,@MoB660,The US is complice on this genocide,1,1,NBC News,USA
1632,@cerealphreak4157,MORE COWBELL,0,0,NBC News,USA
1633,@user-ce7ip3sp3o,"So scareddddd, so saddddd! Ask their parents who they voted into power. Hamasssss!!!!!",0,0,NBC News,USA
1634,@jaridkeen123,I wont vote for Joe Biden! He is not keeping his campaign promises! Joe Bidens supports the Zionist Jews!,2,0,NBC News,USA
1635,@e.t.ethics1771,"Telling people to ""evacuate""  to the the south. Evacuate to where? To the Sinai Desert? 2 million people?",0,1,NBC News,USA
1636,@dng6121,cowards are cowards,1,0,NBC News,USA
1637,@solotrue45,satan qouting bible to promote killing,0,0,NBC News,USA
1638,@pitoperez6341,Biden is complicit of this gienoicide,0,0,NBC News,USA
1639,@yazidmahiout84,"America can say whatever it wants and whatever it wants, only the world is aware that America is an actual and exclusive partner in the annihilation of the people of Gaza, and supplies the State of Zion with bombs and missiles. And the world does not forget what America did in Syria, Iraq, Libya, and... and the decisions in America are in the hands of the Zionist lobbies, and not in the hands of the parties, elections, gatherings, nor the American people.. The world is beginning to turn away from America, democracy, human rights, and peace, which America boasts about and deceives the world with.",1,1,NBC News,USA
1640,@IAm-gs6ql,Do. Not. Stop.,0,0,NBC News,USA
1641,@joshuanun4933,"So if October 7th did  not happen these people would have been fine , what is the moral of this story.................",0,0,NBC News,USA
1642,@jamesschmehl5972,"As long as hamas exists there wont be any peace..hamas is in office and controls the purse.
UNRWA must stop receiving the billon dollars from the west.
Read who sends them money in wikipedia...
The west needs to understand that palestinians live in palestine..not the Israeli JEWS. IF you send money to Israel then send it through JEWISH channels.",0,0,NBC News,USA
1643,@chrisgoldbach4450,Wish people would grow up. It's land. Get over it! It's not worth fighting over. Ego is to blame,0,0,NBC News,USA
1644,@jacques15,"Die IOF, die",0,0,NBC News,USA
1645,@neriko22,,2,0,NBC News,USA
1646,@JaniceBlackmon,Why want they leave  most of these people  agree  with Hamas that why they still there  why they media only show the worse video.,0,0,NBC News,USA
1647,@user-dp1eh2cz3i,America has donated an average of 400 MILLION every year to GAZA for aid then they use it on their military. Gaza isn’t interested in peace as their martyr laws clearly show as well!,0,0,NBC News,USA
1648,@paladintrueknight,"They're directed to the safe zones. It's all in the news, if you pay attention.",0,0,NBC News,USA
1649,@pitoperez6341,indeed    BIDEN,0,0,NBC News,USA
1650,@jameschan2171,Israel is making sure the rest of world hates them.,0,0,NBC News,USA
1651,@HebrewAnonymous,"Mannnnn. All I hear is a lot of talking. Yall see they pushing into the south of Gaza now. I thought south Gaza was a safe haven for refugees???? Well, Turkey, Iran, Egypt, Syria where yall at?????? Yall just go continue to sit back & watch  ???? Shalom ✊",0,0,NBC News,USA
1652,@user-cr7eu2gf2m,This is what it looks like When you become just as evil as the monster you created. ,3,0,NBC News,USA
1653,@michaelkornegay4846,"Nobody called for a ""proportional response"" on December 8, 1941.",1,0,NBC News,USA
1654,@marklowe330,Nato should have called on hamas to cease fire. The people of gaza could have chose to live in peace with Israel.  But they chose not to. So all this destruction and death is on them. Nato is a money sucking blight and should be disbanded.,0,0,NBC News,USA
1655,@Ilovebeingsober,Tell hamas to disband and people would stop getting killed,0,0,NBC News,USA
1656,@wchocobunny,"You do realize that Iran funds those against Israel and the Biden administration has helped in their ability to do so? Those fighting against Israel have been known to hide behind the very people they claim they care about.... you tell those innocent people where to run, which in turn tells those against Israel where their ""shield"" is going to be. You also realize that the Biden administration helps to fund Israel? Seems to me that this tragedy is something that the Biden Administration has only helped to create, facilitate, and continue on.",0,0,NBC News,USA
1657,@uptopucesf5867,How can the U.S back up Israel when they are killing more innocent people. Jews are trying to wipe out the Palestinians and using hamas as an excuse.,0,0,NBC News,USA
1658,@padghd,Nazionists,0,0,NBC News,USA
1659,@Danielle-zq7kb,Stop saying ‘Hamas-run Health Ministry’. Is Hanas leading the Red Cross/Crescent and the UN schools too?,0,0,NBC News,USA
1660,@random6045,Free the world from all the tiktok-loving ignoramuses who think they understand something. Evil Hamֳֳ@@ supporters!,0,0,NBC News,USA
1661,@33Donner77,"Look up the 1948 ""Nakba"".  Today, Israel needs its ""Lebensraum"" (living space), just like Germany did in 1939.  Germany staged a false-flag event in 1939, saying that Poland attacked Germany first.  Israel needs ""Lebensraum"" in Gaza.  Hamas attacked a music festival (low strategic target) using paragliders (kites with motors).  Over 10,000 Palestinians have been killed, and many are children. Israel now wants to send all Palestinians to the U.S., and is sending its Black migrants to Europe. Was this a false-flag event, allowing motor kites to fly over the most defended border in the world? Yellen says the U.S. can fight two wars, one in Ukraine (Pale of Settlement), and one in Israel. Blinken agrees.  Oy vey.  
In the 1930s, Germany considered sending them to Madagascar, an island with no adjacent enemies.  Instead, after WW II, the globalist powers obtained the UN charter for Israel, right in the middle of the Islamic world.   
Many comments state that people want to get rid of the world's Islamic population.  It doesn't make sense.   Other false-flags - Saddam's Weapons of Mass Destruction, Russia blew up the Nord Stream Pipeline, White Supremancy,  CRT, DEI,   etc. etc. etc.  All false.    Focus on internal conditions in the U.S.",0,0,NBC News,USA
1662,@yohanwithjob,"This is what you get sadly, I pity those children. Why their parents let this become of them.",1,2,NBC News,USA
1663,@user-xr9tt1to9l,NBC…. you better start speaking up for Gaza. Because we are all loosing faith in your humanity too,0,0,NBC News,USA
1664,@user-iy2ql9dh2g,Israel is not a country. But Israel an armed criminal community Hwo colonized the country of Palestine.,0,0,NBC News,USA
1665,@Umardau_123,"Orang-orang bodoh yang membela israel.

Mungkin setan yang datang ke muka bumi",0,0,NBC News,USA
1666,@cherieestbien1902,The US a lot of blood dripping from its hands right now.,1,0,NBC News,USA
1667,@hamidamin6251,Why bombarding the south of Gaza  I thought the south is a safe area for innocent people ,1,0,NBC News,USA
1668,@hamidamin6251,Free USA and UK from AIPAC and Zionism they are the most destabilising organisation for world peace ,1,0,NBC News,USA
1669,@kei-wenguo5333,Southern Gaza? I thought this case was about the Hamas & Northern Gaza.,0,0,NBC News,USA
1670,@yohanwithjob, @ruthokelley5833  then what Israel is supposed to do? Just watch while hamas just attack them againn? It is Hamas ideology and their religion agenda. You just cannot comprehend. I know you're feeling bitter for their children. But their citizen (not all) all in this one way or the other. It is way more complex everything in this. They shouldn't have gone their way as they went on oct the seventh. There is other way. But Hamas is not interested in that,0,0,NBC News,USA
1671,@ruthokelley5833,"Are you really that naïve?  The parents are mostly dead too!  The children left alive have no parents!  
Have we the people here in America been able to stop our government from committing atrocities in our name…no we haven’t if you have trouble answering!",0,0,NBC News,USA
1672,@jimdawson9799,How stupid is Irael? Not only are they making life-long sworn enemies of the Palestinians but they are alienating their friends world wide.,0,0,NBC News,USA
1673,@carreromartialarts6414,Let’s face it ! Israel won’t stop until they get all the land,0,2,NBC News,USA
1674,@carreromartialarts6414,Let’s face it ! Israel won’t stop until they get all the land,1,2,NBC News,USA
1675,@deebz22,I'm confused isn't that where people were told to evacuate to. This is a genocide so I feel no sympathy for any country that stands up for the Palestinian people,0,0,NBC News,USA
1676,@MrSlagle8706,Oh you mean theres consequences for actions still in 2023 omgsh,1,0,NBC News,USA
1677,@user-nu2sv9ss6o,"That’s Gaza? Looks more like parts of LA, San Fran, Chicago, Detroit, Portland, Oakland, New York,etc. what do those city’s have in common?",0,0,NBC News,USA
1678,@Shakim-xs6tq,Why do we keep giving foreign countries large amounts of money when we have our own problems going on. Homelessness for one. Everyone looks at the United States as some sort of sanctuary. Smh,0,1,NBC News,USA
1679,@nabi4241,Stop giving them money and they will listen America,0,1,NBC News,USA
1680,@ryantogreencare975,#Disband the United Nations#Free Palestine#,0,0,NBC News,USA
1681,@rachelkrumpelman5131,There's going to be nothing left for the Palestinians. And the news plus Bill Maher says ppl are crazy because they're protesting for Hamas. They don't protest for Hamas; they protest for the Palestinian ppl. There's a difference. Just as there's a difference between the state of Israel and the Jewish population. Millions of Palestinians don't want Hamas in the Gaza strip just as much as the Israeli government doesn't want Hamas.,0,0,NBC News,USA
1682,@stevenorth101,Why don't the Arab countries take these Palestinian refugees in? Hamas is solely to blame for this tragedy.,1,0,NBC News,USA
1683,@VXRPUBG,This boy just learned his father is dead a child not a man,0,0,NBC News,USA
1684,@solid_fire9388,"Lol southern Gaza isn’t safe anymore, typical big nose hypocrisy",0,0,NBC News,USA
1685,@revrenz6440,"Stop lying, sounds like spokespeople for Hamas terrorist",0,0,NBC News,USA
1686,@MOETtelevision,I wonder what does Israel believe will be the outcome after all of this is over? Do they believe they will be looked at as heroes or will they be validating tabooed sentiments and ideologies of the past? Because the whole world is watching things happening in real life that is not even allowed to be written in a Hollywood Script. The Universe though… it’s whole existence is predicated on balance. The Universe will ALWAYS provide balance and every action has an equal and opposite reaction. No MAN can avoid that.,4,8,NBC News,USA
1687,@DailyPowerfulPrayers26,What a nightmare. I weep for this world.,0,0,NBC News,USA
1688,@amjedhatu542,For any of you calling this war shame on you.,2,0,NBC News,USA
1689,@johnshepard9894,The ground offensive is almost as bad as Obama's drone strike program.  That had a 90% civilian casually rate.,0,0,NBC News,USA
1690,@reynaldopaguio8676,The Gazans need to Avoid the terrorists in order to be safe from IDF bombardment,1,0,NBC News,USA
1691,@elgritton,Thank you Israel for standing for extremism. There are different incidence of attacks around the world but government and media are coward to even report it’s Islamic extremists despite ISIS claiming it.,0,0,NBC News,USA
1692,@chukwuebukaijezie6521, @MOETtelevision should have thought about that before Palestine attacked Israel,0,0,NBC News,USA
1693,@MOETtelevision," @MustardSkaven  So do you really think this is about the people’s safety? 90% of the people that they have “unalived” were innocent civilians. Half of that women and babies and you think that their concern is safety? That definitely doesn’t add up in my mind. They aren’t even going after Ham-mas, they are literally just indiscriminately unaliving people.",0,0,NBC News,USA
1694,@MOETtelevision, @billymadison8574  I think you do,0,0,NBC News,USA
1695,@ruthokelley5833," @MustardSkaven  well…I guess they like isolation…because I won’t be anywhere near them.  They are nothing like the Jews that I know!  And, Americans will be protesting about sending our tax dollars to support people without hearts.",0,0,NBC News,USA
1696,@MustardSkaven,I think they care more about their people's safety than whether they look like heroes or villains.,1,0,NBC News,USA
