author,comment,voteCount,replyCount,channel,country,class
@KMHemmans,Shame on you,0,0,NBC News,USA,1
@hgardman6215,Of course Israel has a right and requirement to protect its citizenship....however...when it is all said and done...Israel must bear some of the blame for how they have treated Gaza and the Palaestinians over the years.,0,0,NBC News,USA,0
@Revenant74,Why should the world care? It's proven that Palestinian children will grow up to be Hamas terrorists or supporters.,0,0,NBC News,USA,0
@CR7fan8362,"too bad, its israels land",1,0,NBC News,USA,1
@Teriyaki418,Free Palestine!,2,0,NBC News,USA,1
@BCConcerts,Havent they been told to leave for like a month now?,1,2,NBC News,USA,1
@Milla768,When in a war zone Anton can be suspected unfortunatly,0,0,NBC News,USA,1
@Applecompuser,None of the doctors reported civilian hostages being brought into hospital. The cctv was released today. All of the medical Should be charged with crimes.,0,0,NBC News,USA,0
@watchman835,That is the price you pay for elect HAMAS.,0,5,NBC News,USA,0
@StormAndFury,I am so sorry for these Palestinians. #FreePalestine,1,1,NBC News,USA,1
@ignaoriginals4554,May god curse Netanyahu,2,1,NBC News,USA,1
@ChewPaMeWaywos,Palestinians will have their new eden in former Israel.,1,3,NBC News,USA,1
@abdulfelata,And the world is watching without stopping this horror,1,1,NBC News,USA,1
@zainabhussein8142,Will they return to the place,0,2,NBC News,USA,0
@JamesB727,"Russia is committing war crimes and we sanction them.
Israel is committing war crimes and we give them billions in aid.
The whole world sees the hypocrisy.",0,1,NBC News,USA,1
@Muhammad-qasim_divine_dreams,Imam Mahdi Muhammad qasim dreams pk,0,0,NBC News,USA,1
@yoheved2110,"the whole thing regarding the Palestinians is  so sad at this point - they are not even entitled to refugee status if they do end up leaving Gaza - what I don't understand is why  African or Asian nations don't come to their rescue -  the whole world knows the Arab countries have a vested interest in trapping them in Gaza so Israel doesn't do a land grab, but we are talking about hundreds of thousands of potential lives being lost if Israel continues bombing and no one is taking this seriously - it continues to be a political game no matter how many people are trapped and being killed - I live in the US, and most of this country is made up of refugees from other countries who would have loved to have stayed and made their country of origin their ever lasting home - but to save their lives, they fled and the current generation of Americans and most Canadians wouldn't be here if their ancestors of just a few generations ago decided to stay in a lethal situation - it's not humanly possible to play politics like this when you witness every day the carnage and convincing Israel to refrain might not happen  - this needs to be a global rescue - not relying on their Arab neighbors - it's going to be a tremendous loss to everyone especially the Palestinians  who will surely perish in Gaza if no other countries step up for the rescue .....",0,0,NBC News,USA,1
@tonym4136,</3,0,0,NBC News,USA,1
@tonym4136,We need to send aid in faster and create a safe zone for the peopomle there! A no combat zone! Provide all necessities!!!,0,0,NBC News,USA,2
@RajeshHalyal,https://youtu.be/S8a0t1YGEko?si=ImoSKYAE5dBqKMUU,0,0,NBC News,USA,1
@AbhishekHalder77777,Terorist supporter,0,0,NBC News,USA,1
@faezesaraf3755,"چه خبره تو دنیا 
این پایانه...",0,0,NBC News,USA,1
@Divocwax,"This fleeing, is the smartest thing they can do.  Israel told them to evacuate so that the area can be properly cleaned of Hamas.  Which means a war zone, and only for combatants.  But really, what are they leaving?  A dump.",1,0,NBC News,USA,0
@star19000,they were so happy to see hostages brought by hammas 45 ago. were celebrating... candies.... salutes... now they are not happy. why?,0,0,NBC News,USA,1
@zalmanbelinow7139,Are you saying that Hamas isn’t committing war crimes?!,0,0,NBC News,USA,1
@zainabhussein8142, @zalmanbelinow7139  will jews take their place,0,0,NBC News,USA,0
@zalmanbelinow7139,No,0,0,NBC News,USA,1
@zalmanbelinow7139,It’s the reality of war,0,0,NBC News,USA,2
@ChewPaMeWaywos, @zalmanbelinow7139  AZAZULA SAID SO.,1,0,NBC News,USA,1
@JohnSmith-ux3tt,Good luck with that plan.,0,0,NBC News,USA,1
@zalmanbelinow7139,No they absolutely will not,0,0,NBC News,USA,1
@SuperGreatSphinx,"May GOD have mercy upon him...

❤",1,0,NBC News,USA,1
@zalmanbelinow7139,Feel sorry for the israelies,0,0,NBC News,USA,1
@zalmanbelinow7139, @zavproductions858 wdym? they 100% elected Hamas! Are you that ignorant and antisemetic,0,0,NBC News,USA,0
@zavproductions858, @watchman835  so you’re basically justifying bombing a country for 75 years?,0,0,NBC News,USA,1
@watchman835, @zavproductions858  They have been bombed for 75 yrs because they keep unprovoked attacks like Oct 7th.,0,0,NBC News,USA,0
@watchman835," @zavproductions858  Yes, I would be silent if I am weaker as f. I am realistic.",0,0,NBC News,USA,0
@zavproductions858,They never elected hamas. And Hamas is a resistant group. Do you think if you were force to be bombed for 75 years you would be silent?,1,0,NBC News,USA,0
@zalmanbelinow7139, @JillT123 they elected hamas,0,0,NBC News,USA,0
@JillT123,"And to where, somewhere else they might be bombed?! Why don’t you try it.  Just leave your home and get out, go find a spot in the rubble somewhere in your open air prison.  Educate yourself about what  is happening.  Genocide and ethnic cleansing paid for by the US.",0,0,NBC News,USA,1
@user-nh7fs2ph5w,No terrorist but Israel,0,0,NBC News,USA,0
@MedoMedo-kn4no,اسأل شعوب العالم سؤال لما يكون فيه بيت كبير مثلآ فيه حوالي ١٠٠٠ غرفه ويسكنها أفراد الأسرة وجاء سارق حرامي هو ومجموعه إرهابيين هجموا على البيت احتلوا جزء من الغرف وكل شويه يقتلوا جزء من أفراد الأسرة ويحتلوا غرفه وعندما يجي أفراد الأسرة ضرب االسارق والأرهابيين يجي أصدقاء السارق والأرهابيين يقولون على السارق والأرهابيين من حقه الدفاع عن النفس مع أنه هو السارق والقاتل في أي قانون هذا والعالم يتفرج في أي دين من الديانات السماوية إسرائيل أرهابيه من سنة ٤٨ إلى الأن ويساعدها حكومات أمريكا وبريطانيا ودول الغرب أنهم أكبر أرهابيين يشاركون في قتل الأبرياء من الأطفال والنساء وكبار السن في فلسطين وغزة ومن قبل في أفغانستان والعراق وسوريا وليبيا أنهم مجرمون ويجب محاسبتهم من شعوبهم قبل المحافل الدوليه أنهم قتلة وخطر على الإنسانيه أنهم النازية الجدد وضد كل ديانات الرب,0,0,NBC News,USA,1
@raullcalzadilla3541,"There are only Palestinian victims, it seems to say, but Jews also bleed and die and didn't start this war. The Palestinian leaders were voted into office by the Palestinian people's vote. Yes, also voters made a mistake that has lasted 16 years and resulted in the inevitable, thousands upon thousands of dead on both sides.",1,0,NBC News,USA,1
@PhatBoyFresh,"Until the citizens denounce Hamas for what they've done, I can't feel sorry for them.",2,7,NBC News,USA,0
@user-fe5nf9zx1p,"Have you confirmed, O world, who is the enemy of humanity? Have you known the truth about the savage Israeli, the enemy of humanity?",0,0,NBC News,USA,1
@user-nh7fs2ph5w,A human with heart can't accept this even for his enemies,18,7,NBC News,USA,1
@gola8063,,0,0,NBC News,USA,1
@marianaawawda4588," I wish I could do something… anything … ..The people who can , Won’t… so disappointed in humanity … This Hurts my soul ",6,4,NBC News,USA,1
@tominmtnvw,"What took them so long to flee? They were instructed to do so weeks ago, remember?",1,2,NBC News,USA,2
@Genesis95-,USA is funding this genocide. And the media is complicit too.,3,0,NBC News,USA,1
@jimmyosikore7972,When man refused peace.,0,0,NBC News,USA,2
@duanekarlen5463,"Boy bet it's hard find a Camel, run you swine !",0,0,NBC News,USA,0
@sandraconnelly7507,"Sadly these Palestinians will blame Iseral for their misery when in fact Hamas set this carnage, death, destruction and displacement of the Palestinians Civilians in motion. If instead of taking millions in Foreign Aid for almost 20 years and financial support from Iran and using it to ""Nation Build a better life for suffering Civilians instead they enrich themselves and purchase tons of Weapony to use in killing not only Iseralis but their own People.  If that isn't insane...they publicly shout to anyone and everyone their Religious Ideological ""death to all non-belivers."" 1,200 years of this blood thirsty barbaric behavior and nothing has changed. Generational hatred still being passed down.",1,1,NBC News,USA,0
@womenfashionhyper1513,,0,1,NBC News,USA,1
@fdsali4085,,0,0,NBC News,USA,1
@arvopart3783,"There is no doubt, that Netanjahu is quickly succeeded to attach the largest criminals of world, as Hitler, Stalin, USA.",3,1,NBC News,USA,1
@stephenf2354,Any media defending Israel's Genocide and war crimes against the Palestinians is becoming harder and those journalists still attempting to portray Israel as the victim are a disgrace to humanity and their profession.,2,3,NBC News,USA,1
@habibplo1990,"They had nothing and make what they can, no food , medicines, electricity and water . The best thing nobody can go and help him because all is closed !! Shame of the world  to let this happen",2,1,NBC News,USA,1
@harryharrison9399,Should have left a month ago,0,2,NBC News,USA,1
@markjackson9827,Are these the same who were spitting on dead bodies? What goes around comes around !!!,0,2,NBC News,USA,0
@zavproductions858,That was literally Israel ,0,0,NBC News,USA,1
@LoreEclectic,No. They're not. They're families fleeing for safety.,1,0,NBC News,USA,1
@zavproductions858,You can’t say it’s their fault for not leaving ‍♂️,0,0,NBC News,USA,1
@LoreEclectic,This is a war that has been going on for years,0,0,NBC News,USA,0
@zalmanbelinow7139,It’s their fault,0,0,NBC News,USA,1
@JillT123, @zalmanbelinow7139  of course not.  No one said that.  And what is now happening is a genocide and ethnic cleansing of Palestinians.  The PM and ministers have made that intention clear.,0,0,NBC News,USA,1
@zalmanbelinow7139, @JillT123 but what Hamas did to Israel is okay?!!!!!,0,0,NBC News,USA,0
@JillT123,Yes.  And people or trolls out here commenting in support of it are a disgrace to humanity. Disgusting.,0,0,NBC News,USA,1
@zalmanbelinow7139,Right because Hitler loved the Jews,0,0,NBC News,USA,1
@user-yt6hq3er7n,Do you know about Shany Look?,0,0,NBC News,USA,1
@zavproductions858,"Brainwashed. You think this all started on October 7th? They never elected hamas. And Hamas is a resistant group. If you were bombed for 75 years would you be silent, or fight back?",1,0,NBC News,USA,0
@LoreEclectic,"When they first told people to flee Israel bombed the roads they were told to flee on. They bombed homes and hospitals. Can you imagine if someone you love was near death, could you leave them? If it was you child clutching your hand and beghing you not to leave them would you be able to? Especially when there is no guarentee that you won't be killed anyways?",2,0,NBC News,USA,0
@nohamagdy435,"If you are in the hospital and suffering from an Israeli airstrike, can you come out? Just put yourself among the people who were in recovery, imagining what happened to them by Israel. These Palestinians were forced to leave while they were injured and in a critical situation. What happened to them is against humanitarian law, but there is no one holding Israel, which is supported by America, accountable.",3,0,NBC News,USA,1
@Revenant74,Islamic terrorist state Palestine is NOT part of humanity.,0,0,NBC News,USA,1
@Revenant74,The problem with foolishly soft-hearted people like you is that you even care about people who chose to support Hamas terrorists in the first place.,0,0,NBC News,USA,0
@AJHyoton,"Yeah, well...",0,0,NBC News,USA,2
@Dwn2Race,Sad… but haven’t they been saying that for several weeks to months now…..  and it’s Hamas Health System to be correct… their running the show!,0,0,NBC News,USA,1
@benknowbi3380,"Well they voted for HAMAS, so they should take up their complaints with them. Wheres all that protection, Hamas and Allah are supposed yo provide?",4,0,NBC News,USA,0
@user-cg5st2ek1k,اصبح المحتل له حق الدفاع عن نفسةوصاحب الأرض الذى يدافع عن أرضه اصبح هو الارهابى فلسطين ارض عربية وجاءت إسرائيل سنة 1948واحتلتها .وليس حتى للمحتل ان يدافع عن نفسه فى ميثاق الأمم المتحدة...الكثير من الناس يريدون تبديل وتغيير الحقائق بل وتزييفها ولاكن الحقيقة متاحة لمن يريد معرفتها.,5,0,NBC News,USA,1
@randyprince892,"YOU MAKE YOUR BED YOU LIE IN IT.
PALESTINIANS  HAVE NO ONE TO BLAME BUT THEMSELVES.",0,0,NBC News,USA,1
@zb6070,"WHO: Gaza's health system is a collapsing
A random person: So should Hamas surrender, release all hostages, and quit using hospitals are military shields?
WHO: LOL OMG NO",5,0,NBC News,USA,0
@paulbacon517,"All this death, destruction and despair is on Hamas. Muslim hate for Jews is so deep-seeded they will keep fighting and the IDF will keep retaliating until there is nothing left standing in Gaza. The war would end tomorrow if Hamas would stop attacking Israel and lay down their weapons.",0,0,NBC News,USA,0
@ZOIZENWRITER,WAR IS DUMB,2,0,NBC News,USA,1
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA,1
@Dam-a-fence,"$106M
I had hope, then it was dashed with one announcement.
Neighbor, you cannot stop violence with violence.
Ukraine doesn't count. That's not violence, that is theft that results in violence.
No, The Promised Land doesn't belong to Abrahams offspring, legitimate or not.
God is a manifestation of man.
It doesn't exist as man defines it.",0,0,NBC News,USA,1
@user-rm4hw5xd9n,The Israelis must be held accountable,4,2,NBC News,USA,1
@user-rm4hw5xd9n,"It was Palestine who gave refuge to thousands of Jews who were kicked out of Europe. Slowly the Zionist state started expanding taking away lands of innocent Palestinian civilians with the help of Evil States like US, UK.",1,0,NBC News,USA,1
@hanab100,The World Health Organization  also recommends breastfeeding for at least 2 years(exclusively for 24 weeks) but only provides 16 weeks of maternity leave for its employees. They ignore the fact that it took 9 months to carry a baby and Postpartum is a real year long thing especially if breastfeeding. They don't sincerely care about the women of wolrd. What makes people think that they are a credible source at all.,2,0,NBC News,USA,1
@nancymarie7749,No body wants them,0,0,NBC News,USA,1
@clo1187,No dancing and celebrating???? What happened???,1,0,NBC News,USA,1
@user-rm4hw5xd9n,"Israel started this war in 1948, please read history. Israel has blood on its hands. Israel is the oppressor but claims to be the victim. Read history and you will see the blood on Israeli hands.",1,1,NBC News,USA,1
@benkhaderikram,الكل مقابل الكل .أنا مع هذا المقترح ،.,0,0,NBC News,USA,1
@lemontadams3029,"Israeli army 'arbitrarily' detains Palestinian women and girls from Gaza

Families fear for women detained by soldiers and taken to undisclosed locations",0,0,NBC News,USA,0
@sasabusuioc3676,❤,0,0,NBC News,USA,1
@hichamhichem1848,"What truly regrets me is that the world has become full of Zionists of all races, who have not studied a single word of the true history of the land of Palestine and think that it is truly the land of the Jews. Ignorance truly brings destruction to the world.",0,0,NBC News,USA,1
@dman7208,"When one government starts an attack on another, that government has no right to cry when they get the same thing back.",1,0,NBC News,USA,1
@leilamiller8201,"U r wrong!!! Arabs were mad that Jews kept coming back to their ancient homeland and the Arabs attacked a Jewish community first, before 1948!! So the Jews started forming their own army in order to protect the Jewish communities from the Arab Muslims!!!  The Arab Muslims didn't like the Jews governing themselves, the Arabs thought that Jews should keep being oppressed and pay larger taxes like the Christians and other religions in the territory. Arab Muslims when conquering a land will destroy any archeological remnants of the peoples culture, religion and ethnicity. They do that because they really have no respect for any humans and beliefs other than themselves.",0,0,NBC News,USA,1
@user-rm4hw5xd9n," @nancymarie7749  Israel started this war in 1948, please read history. Israel has blood on its hands. Israel is the oppressor but claims to be the victim. Read history and you will see the blood on Israeli hands.",0,0,NBC News,USA,1
@nancymarie7749,"Absolutely not, Israel didn't start this war",5,0,NBC News,USA,0
@jetlavi,"""Gaza’s health system collapsing"".. I like that.",10,1,NBC News,USA,1
@nakaylanash5089,✊✊✊✊❤❤❤❤,5,0,NBC News,USA,1
@tsukeisawa7786,"Just a reminder that that square, Palestine square, is where they paraded the naked Shani Louk and other prisoners around for the amusement of the gazans. That is why there is a flag and menorah there now. Of course NBC will try to hide that from the audience.",0,0,NBC News,USA,1
@markz2631,,3,0,NBC News,USA,1
@fernandoquintana3675,Free Palestine,3,0,NBC News,USA,1
@user-dh9xz6bx7x,"https://youtu.be/2A5yuft_ep4   Take a look at this news report.  Watch until  you see the aid truck delivering aid in Gaza.  You will see civilians jumping on the truck to grab items but then you quickly see a white truck show up and Hamas terrorists jump out of the truck with guns.  They run toward the aid truck, fire their guns and then you see some civilians start to run away then the video changes to something else.   But this is clear how Hamas prevents aid from getting to civilians.  So the UN, WHO and UNWRA need to really do the right think and condem Hamas not Israel.",0,0,NBC News,USA,1
@ikkajaalati,Maybe they should disband the UNRWA as they seem incapable of being honest or operating independently of terrorists. Seems like a racket.,0,0,NBC News,USA,1
@markholtdorf56,Lets let their fellow Muslim care and support them... No other  Muslim nation wants the Palestinians.,8,2,NBC News,USA,0
@TheBagOfHolding,Mazeltoff,1,0,NBC News,USA,1
@sajuponnore9863,Al Shifa hospital is back to treating patients... without Hamas...,3,0,NBC News,USA,0
@johnpeter6759,"A privilege to be above the law while the rest of the world rambles, carry on!",2,0,NBC News,USA,1
@AnwerHashimSamnani,May Love Peace Prevail in The World....,3,0,NBC News,USA,1
@Pilotpailie,Maybe supporting terrorism was a bad idea huh.,18,3,NBC News,USA,1
@sbeast64,And US DOESNT want a ceasefire! How much suffering and death does there need to be?,0,0,NBC News,USA,1
@kucingliar6253,Alhamdullilab allah help israel from palestina zolim,0,0,NBC News,USA,1
@js6728,the people who betray their own god for americanism,0,0,NBC News,USA,1
@pervezmorejo8842,"NBC News shame on you ,you are supporter of Israel",0,0,NBC News,USA,1
@xyz-uw3ps,The same WHO that colluded with the CCP and HAMAS?,1,0,NBC News,USA,0
@karlsantiago9633,"The United Arab Emirates walks a geopolitical tightrope, juggling big power rivalries and mounting regional instability fuelled by the Gaza war.

To explore this further, please click the link below:

https://www.youtube.com/watch?v=WhZn_4jCnGc",0,0,NBC News,USA,1
@ne1uno,If the Muslim world  does  not like  what is  going  on in Gaza ..  stop murdering  jews,0,0,NBC News,USA,0
@fahadzafar3593,​@clo1187 go back to sleep. Ignorant,0,0,NBC News,USA,1
@clo1187,​ @Independence4545  not dancing and celebrating now are ya????,0,0,NBC News,USA,1
@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",1,0,NBC News,USA,1
@jasonlucas2328,"The Queen of Jordan scolded the West for not taking any Palestinian refugees, but Jordan took none.  It taught us that we shouldn't do what they don't do.  They never provided Palestinians with any aid.",0,0,NBC News,USA,1
@mrmelmba,"In 1948, a well-funded gang pursuing power—that did not lack shelter—drove inhabitants out of their homes and seized their property, having come from fine homes themselves that local residents could only dream of owning. With machine guns mounted on the back of jeeps they strafed the countryside. Those that did not flee were subjected to terror and degradation.

Citizens of nations that abetted this senseless, evil act will, in turn, be victimized and die homeless.

That is already happening.
   

¹      No pity. No remorse. Devoid of conscience. Genocidal. Racist. An action for a doubtful cause served to conceal their true motive, their atrocities shielded from criticism by a campaign bereft of merit. An invocation by occupiers caught up in this conflagration is never to God, it is always to the Cremation Cult that pardons their presence on land that does not belong to them, having long ago discarded the pretense that their brazen theft of real estate was the outcome of a divinely ordained pledge.
   
²     The plan contrived by the British, approved by the UN, requiring Palestinians to relocate from their homes where their livelihoods had been established over countless generations was tantamount to a slow death sentence. Their means of earning a living was terminated and even if they had funds to make relocation possible, which most did not, they would have encountered resentment, overt hostility and violence in an effort to drive them back and would not have been able to recover from their ruin.

³      Go ye after him through the city, and smite: let not your eye spare, neither have ye pity: slay utterly old and young, both maids, and little children, and women. —Ezekiel ch. 9, v. 5-6.  
   
²³     Now go and smite...spare them not; but slay both man and woman, infant and suckling.  — I Samuel ch. 15, v. 3.

¹³     Rejoice not thous, whole Palestina, because the rod of him that smote thee is broken: for out of the serpent’s root shall come forth a cockatrice, and his fruit shall be a fiery flying serpent.  
—Isaiah, ch. 14, v. 29.

³³     And thou shall consume all the people...thine eye shall have no pity upon them.  —Deuteronomy, ch. 7, v. 16.",0,0,NBC News,USA,1
@normanmhaddix777,What....,0,0,NBC News,USA,1
@malikkarmi2224,Free Palestine ,9,7,NBC News,USA,1
@danielomingomingsr9203,free israel,14,1,NBC News,USA,1
@ntme9,Gazans should call for hummus surrender,19,13,NBC News,USA,0
@honeyrose7663,Why is he blaming israel? Put the blame where it belongs on the Fakistinians.,18,4,NBC News,USA,0
@akincrow3910,Free Trump,8,4,NBC News,USA,1
@michaelsiengo1,All of the killing of a religion it’s just sad,3,0,NBC News,USA,1
@talksmoke1190,If muslims cared for the palestinians they would call for their evacuatipn to muslim countries,20,8,NBC News,USA,0
@samitojalbuena3283,WHO has no credibility.,16,1,NBC News,USA,1
@dani-ks9cg,"Egypt is encouraging a humanitarian chaos in Gaza and locking the Gazans in the war zones,
they have even built huge concrete barricades to prevent Gazans from crossing the border against international law.

BOYCOTT EGYPT until they open the Rafah border and stop this madness !!!",0,0,NBC News,USA,1
@user-cu9pi4sf4c,"From the river to the sea, Israel and Gazans will be free of Hamas.",22,3,NBC News,USA,1
@mohamedsazali3668,DISBAND WHO AND UN FOR THEIR FAILURES,17,1,NBC News,USA,0
@mohamedsazali3668,Removed VETO POWER IN UN AS  AND  MISUSED THE VETO POWER,0,0,NBC News,USA,1
@jgustafson14,Free Palestine ,4,2,NBC News,USA,1
@Blackman19498,"Yeah but don’t say nothing about this on a College campus,you will be accused of being anti-Jewish, because you acknowledged suffering done by a jewish government and a complicit media and world..",1,0,NBC News,USA,1
@xyz-uw3ps,​ @stephandevere2812  Muslims love conquest as commanded in the Quran.,1,0,NBC News,USA,1
@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",2,0,NBC News,USA,1
@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",0,0,NBC News,USA,1
@nancymarie7749,Absolutely,0,0,NBC News,USA,1
@Independence4545,"The zi0nists only wanted to seize land from other regions, africa also once wanted to become a zionist place, although in the end it failed. PaIestine has Iong wanted lndependence and rejected jewish immigrants. The palestinian muslim-christian association in 1918 rejected jewish immigrants. Until whenever there will continue to be groups fighting for full palestinian independence. And hundreds of thousands of christians who were expeIIed after thousands of years in paIestine.",1,0,NBC News,USA,1
@fernandoquintana3675,Free from Hamas and Israel,1,0,NBC News,USA,1
@JamesWilliams-gp6ek,Neither do you. Less so in fact.,1,0,NBC News,USA,0
@Blackman19498," @sbeast64   Jews didn’t do so good with Ethiopian Jews, christians didn’t do so hot with black christians in Africa or Latin America or America, or any other place In the word, so what’s your point ‍♂️",1,0,NBC News,USA,1
@GoalWalker," @stephandevere2812  Why? Palestinians, Christians, and Jews have shared the region. Why kick out one over the other? Isn't that just as bad as removing Jews from countries?

To yours, no. Egypt has had problems with Hamas and other insurgencies in their own region. If they were to attack Israel from the Sinai Peninsula, then that would give Israel an excuse to attack Egypt. Egypt's President El Sisi has been very clear and firm on this. The infrastructure of the Sinai Peninsula is already strained with the approx. 600,000 people and their own infrastructure strained.

Also, Jordan is already having one of the largest number of refugees per capita worldwide. Adding more than two million more would severely cripple their own strained infrastructure.

The better question is: Why doesn't Israel allow Palestinians into their territory to become citizens and vote? Why not allow them to be indoctrinated into their society? Why pass off the Palestinians to other countries than to embrace them as apart of the two-state solution?",0,0,NBC News,USA,0
@sbeast64,"Many Muslim countries have absolutely failed the Palestinian people. Then again, they ddin't do much better for the Rohingya or Uyghur muslims either.",4,0,NBC News,USA,0
@fernandoquintana3675,Palestinians will stay in their land,2,0,NBC News,USA,1
@talksmoke1190,Someone here thinks they are the voice and arbiter of humanity.,0,0,NBC News,USA,1
@stephandevere2812,"If Muslims really love other Muslims instead of asking for a ceasefire has the UN ever thought about asking Egypt why they don't open the Rafah border so Palestinians can seek refuge. That way, Israel can destroy Hamas with no casualties right?",6,0,NBC News,USA,1
@Blackman19498,Dr king once said injustice anywhere is injustice everywhere! But you would have to be a human being to understand that statement ,3,0,NBC News,USA,1
@jgustafson14,Israel controls the borders. Clearly you don’t know much about the topic to be having an opinion on it,0,0,NBC News,USA,1
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA,1
@firehazard4065, @Fans-senator-josh-hawley  he lost it,0,0,NBC News,USA,1
@Fans-senator-josh-hawley,Biden LOL,0,0,NBC News,USA,1
@firehazard4065,No,0,0,NBC News,USA,1
@ahm-jq,"Jesus will not return again, and those who captured him and handed him over to the Romans take over the land and have power and authority.
The United States has been hijacked by a cabal that owns and controls the money, the media, and a powerful extremist lobby that supports the State of Israel.
Hundreds of billions have been spent on this parasitic racist state, which should have been spent on tens of thousands of homeless people, drug victims, veterans, and those who cannot pay their loans.
All the peoples and countries of the world view the U.S as a hypocrite who raises false slogans because of his condoning the crimes of the rogue state of Israel.
The U.S veto was lifted more than forty times against resolutions issued by the UN Council criticizing Israel!
What is strange is that Israel is spying on U.S, and this has been revealed twice!!
Journalists, children, women, hospitals, cutting off water and electricity, mosques and churches... killing, bombing, bombing, destruction, lying, deception and treachery are all practices that this despicable state has been practicing for more than 75 years.
All international bodies and human rights organizations have issued statements and reports documenting these practices.
He is an ugly, racist child who was born illegitimately. The UK placed him in the Middle East, through the ill-fated ""Balfour Declaration"", where he shares no language, religion or culture, and bears no resemblance to the indigenous people or the countries around him.
Now U.S is defending him and spending on him hysterically and insanely, until he has become a monster that most of the world hates.. Without taxpayer money and some corporations, Israel will disappear, justice and peace will return, and a large part of the world will be happy, the first of which is Jesus..",0,0,NBC News,USA,1
